13014	12489	13.5505086869178	52.4387454534349	Berlin
13015	12524	13.5439956936132	52.415364387871	Berlin
13016	12526	13.5683342065542	52.4003510832493	Berlin
13017	12527	13.6472864562236	52.3904985836759	Berlin
13018	12555	13.5839929098869	52.4665109236445	Berlin
13019	12557	13.5898029905167	52.4334076690432	Berlin
13020	12559	13.6610627350305	52.4184984729217	Berlin
13021	12587	13.6392862079954	52.4612192604603	Berlin
13022	12589	13.7086736438618	52.4467771869799	Berlin
13023	12619	13.5921010689776	52.5263880577382	Berlin
13024	12621	13.5913950913841	52.5051522638564	Berlin
13025	12623	13.6204141711191	52.5051014186679	Berlin
13026	12627	13.6176376411181	52.5393614922753	Berlin
13027	12629	13.5941279201636	52.5441203468715	Berlin
13028	12679	13.568049993488	52.5508667666053	Berlin
13029	12681	13.5398499484887	52.5392572203694	Berlin
13030	12683	13.5634261799858	52.5102952601468	Berlin
13031	12685	13.5677457680633	52.5415487672102	Berlin
13032	12687	13.5660576222808	52.5577981791934	Berlin
13033	12689	13.5724384230776	52.5680178485138	Berlin
13034	13051	13.4977831222371	52.5796428958308	Berlin
13035	13053	13.5080369182889	52.551670058109	Berlin
13036	13055	13.501001376208	52.5417057639188	Berlin
13037	13057	13.5445963813574	52.5742412452123	Berlin
13038	13059	13.5250476692832	52.5829575814688	Berlin
13039	13086	13.450440951468	52.5570222649255	Berlin
13040	13088	13.4732794092776	52.5621199431689	Berlin
13041	13089	13.4433019480544	52.5729887447053	Berlin
13042	13125	13.4848450722345	52.6324937181686	Berlin
13043	13127	13.4374029276763	52.6168116526419	Berlin
13044	13129	13.4614442021843	52.5936142515949	Berlin
13045	13156	13.403043816146	52.5847564086279	Berlin
13046	13158	13.3847560561751	52.5950262753029	Berlin
13047	13159	13.4041492446388	52.6273525672027	Berlin
13048	13187	13.411385061125	52.5713464019623	Berlin
13049	13189	13.4239896080658	52.5654491836665	Berlin
13050	13347	13.36824632201	52.5502581143634	Berlin
13051	13349	13.3510416711152	52.5599776197015	Berlin
13052	13351	13.3358220609056	52.5523561805678	Berlin
13053	13353	13.3521576695883	52.5429038646217	Berlin
13054	13355	13.3929324255526	52.5443614902536	Berlin
13055	13357	13.3838173801168	52.5525768798017	Berlin
13056	13359	13.3876310000699	52.5623515502214	Berlin
13057	13403	13.324621449436	52.5758000420115	Berlin
13058	13405	13.3003297773036	52.5606637013871	Berlin
13059	13407	13.3539718058248	52.5749013715726	Berlin
13060	13409	13.3740502441446	52.5704325644934	Berlin
13061	13435	13.3462947087821	52.604537487811	Berlin
13062	13437	13.3313128005558	52.5918836351775	Berlin
13063	13439	13.3608568915293	52.5998197875082	Berlin
13064	13465	13.2918233417028	52.6422151125516	Berlin
13065	13467	13.3095440935657	52.6192318622295	Berlin
13066	13469	13.3447390968519	52.6140433160788	Berlin
13067	13503	13.2507286251541	52.6142685472452	Berlin
13068	13505	13.243794162527	52.5866691236435	Berlin
13069	13507	13.2771755272941	52.57760317075	Berlin
13070	13509	13.3021583893308	52.5914792966052	Berlin
13071	13581	13.182873379052	52.5326248381604	Berlin
13072	13583	13.1849402417922	52.5449869139517	Berlin
13073	13585	13.2082410806722	52.5499595884426	Berlin
13074	13587	13.1886385147409	52.5787168178627	Berlin
13075	13589	13.1716155572309	52.5593457281758	Berlin
13076	13591	13.1431255431994	52.5369738590092	Berlin
13077	13593	13.1689320395639	52.514420410581	Berlin
13079	13595	13.1997959233568	52.513140949933	Berlin
13080	13597	13.2195000409579	52.5307055743027	Berlin
13081	13599	13.2379817564183	52.5497910721393	Berlin
13082	13627	13.3038196651304	52.5415745051549	Berlin
13083	13629	13.271127521969	52.5442205779539	Berlin
13078	14050	13.2708888735398	52.5231773248051	Berlin
13084	14052	13.2577967119814	52.5177716347351	Berlin
13085	14053	13.236259872352	52.5193364704831	Berlin
13086	14055	13.2482336543322	52.5041594850209	Berlin
13087	14057	13.2898230938842	52.5073630270276	Berlin
13088	14059	13.2916103422924	52.5220217506446	Berlin
13089	14089	13.1536450353871	52.4715702844308	Berlin
13090	14109	13.1473530234215	52.4213054478161	Berlin
13091	14129	13.1961555645845	52.4397012376639	Berlin
13092	14163	13.2419011063964	52.4394706957669	Berlin
13093	14165	13.2569406588995	52.4196512095982	Berlin
13094	14167	13.2796062383123	52.4232104487911	Berlin
13095	14169	13.2658745634796	52.446430304251	Berlin
13096	14193	13.232887580692	52.4763424603794	Berlin
13097	14195	13.2869441360215	52.4593174332029	Berlin
13098	14197	13.3146786143367	52.4750092609528	Berlin
13099	14199	13.2981082081636	52.4791974690517	Berlin
